path,offset_sec,vstart_sec
2015-03-25-01-00-42_denoised_533,0.0,0.92
2015-03-25-01-00-42_denoised_726,0.0,0.64
2015-03-25-01-00-42_denoised_691,-1.33,2.08
2015-03-25-01-00-42_denoised_270,2.0,0.16
2015-03-25-01-00-42_denoised_842,0.0,2.28
2015-03-25-01-00-42_denoised_473,0.0,1.4
2015-03-25-01-00-42_denoised_356,0.0,1.2
2015-03-25-01-00-42_denoised_340,0.0,0.0
2015-03-25-01-01-53_denoised_846,-0.33,2.44
2015-03-25-01-01-53_denoised_888,0.0,0.32
2015-03-25-01-01-53_denoised_968,1.0,1.08
2015-03-25-01-01-53_denoised_665,0.0,2.0
2015-03-25-01-01-53_denoised_592,0.0,2.12
2015-03-25-01-01-53_denoised_477,0.0,1.36
2015-03-25-01-01-53_denoised_818,-0.67,1.72
2015-03-25-01-01-53_denoised_1025,0.0,0.32
2015-03-25-01-01-53_denoised_725,0.0,0.4
2015-03-25-01-01-53_denoised_297,0.33,0.76
2015-03-25-01-01-53_denoised_696,-1.0,1.68
2015-03-25-01-01-53_denoised_310,1.33,0.44
2015-03-25-01-01-53_denoised_149,-1.0,2.92
2015-03-25-01-01-53_denoised_860,-1.0,1.56
2015-03-25-01-01-53_denoised_1060,0.0,0.96
2015-03-25-01-01-53_denoised_652,0.0,2.28
2015-03-25-01-01-53_denoised_194,0.0,0.08
2015-03-25-01-01-53_denoised_913,-2.0,2.88
2015-03-25-01-01-53_denoised_565,-0.67,2.96
2015-03-25-01-01-53_denoised_228,-0.33,1.4
2015-03-25-01-01-53_denoised_783,0.0,2.36
2015-03-25-01-01-53_denoised_549,2.0,0.44
2015-03-25-01-01-53_denoised_745,1.0,1.4
2015-03-25-01-01-53_denoised_446,0.0,2.24
2015-03-25-01-01-53_denoised_1004,1.0,1.08
2015-03-25-01-01-53_denoised_385,0.0,0.0
2015-03-25-01-01-53_denoised_255,1.67,0.52
2015-03-25-01-01-53_denoised_83,0.0,2.6
2015-03-25-01-01-53_denoised_107,0.33,2.6
2015-03-25-01-01-53_denoised_952,1.33,1.12
2015-03-25-01-01-53_denoised_633,-0.67,0.8
2015-03-25-01-01-53_denoised_337,0.0,0.16
2015-03-25-01-01-53_denoised_412,2.0,0.52
2015-03-25-01-01-53_denoised_277,-0.33,2.6
2015-03-25-01-01-53_denoised_120,0.33,0.64
2015-03-25-01-01-53_denoised_359,0.0,2.4
2015-03-25-01-01-53_denoised_933,0.0,1.44
2015-03-25-01-01-53_denoised_797,0.0,0.24
2015-03-25-01-01-53_denoised_875,2.0,0.32
2015-03-25-01-01-53_denoised_324,0.0,1.32
2015-03-25-01-01-53_denoised_607,-0.67,1.16
2015-03-25-01-01-53_denoised_989,0.0,0.52
2015-03-25-01-01-53_denoised_430,1.0,1.72
2015-03-25-01-01-53_denoised_170,1.0,1.16
2015-03-25-01-01-53_denoised_1045,0.0,2.4
2015-03-25-01-01-53_denoised_510,-1.0,2.04
2015-03-25-01-03-30_denoised_322,-1.33,2.4
2015-03-25-01-03-30_denoised_279,0.0,1.4
2015-03-25-01-03-30_denoised_361,0.0,1.88
2015-03-25-01-03-30_denoised_202,-0.33,1.36
2015-03-25-01-03-30_denoised_403,0.0,0.28
2015-03-25-01-03-30_denoised_72,0.0,0.52
2015-03-25-01-03-30_denoised_179,0.0,1.12
2015-03-25-01-03-30_denoised_373,1.67,0.0
2015-03-25-01-03-30_denoised_651,0.67,1.36
2015-03-25-01-03-30_denoised_421,1.67,0.84
2015-03-25-01-03-30_denoised_126,-1.0,1.6
2015-03-25-01-03-30_denoised_581,0.0,2.92
2015-03-25-01-03-30_denoised_517,1.0,1.08
2015-03-25-01-03-30_denoised_634,0.0,0.4
2015-03-25-01-03-30_denoised_145,0.0,2.2
2015-03-25-01-03-30_denoised_666,0.0,0.76
2015-03-25-01-03-30_denoised_733,0.0,0.8
2015-03-25-01-03-30_denoised_235,0.0,0.6
2015-03-25-01-03-30_denoised_387,-1.0,2.84
2015-03-25-01-03-30_denoised_621,1.67,0.44
2015-03-25-01-03-30_denoised_335,1.67,1.04
2015-03-25-01-03-30_denoised_90,0.0,1.8
2015-03-25-01-03-30_denoised_711,0.0,1.56
2015-03-25-01-03-30_denoised_605,0.67,1.68
2015-03-25-01-03-30_denoised_539,0.0,0.12
2015-03-25-01-03-30_denoised_308,0.33,2.4
2015-03-25-01-03-30_denoised_484,0.0,2.08
2015-03-25-01-03-30_denoised_565,-2.0,2.64
2015-03-25-01-03-30_denoised_294,-1.0,1.72
2015-03-25-01-03-30_denoised_220,0.0,1.04
2015-03-25-01-03-30_denoised_159,1.0,0.6
2015-03-25-01-03-30_denoised_109,-1.33,2.68
2015-03-25-01-05-55_denoised_554,1.33,0.08
2015-03-25-01-05-55_denoised_213,-0.67,2.84
2015-03-25-01-05-55_denoised_440,0.0,1.08
2015-03-25-01-05-55_denoised_281,0.67,1.68
2015-03-25-01-05-55_denoised_151,0.0,1.6
2015-03-25-01-05-55_denoised_694,0.33,0.6
2015-03-25-01-05-55_denoised_124,-0.33,0.56
2015-03-25-01-05-55_denoised_840,0.0,1.16
2015-03-25-01-05-55_denoised_100,-1.33,1.52
2015-03-25-01-05-55_denoised_792,0.0,1.48
2015-03-25-01-05-55_denoised_679,1.67,1.12
2015-03-25-01-05-55_denoised_873,0.0,1.88
2015-03-25-01-05-55_denoised_952,0.33,2.16
2015-03-25-01-05-55_denoised_732,-1.67,2.2
2015-03-25-01-05-55_denoised_233,0.0,2.2
2015-03-25-01-05-55_denoised_817,0.0,1.56
2015-03-25-01-05-55_denoised_376,0.0,2.28
2015-03-25-01-05-55_denoised_486,1.33,0.88
2015-03-25-01-05-55_denoised_504,-0.33,1.64
2015-03-25-01-05-55_denoised_428,0.0,0.08
2015-03-25-01-05-55_denoised_860,1.67,0.12
2015-03-25-01-05-55_denoised_334,0.0,0.56
2015-03-25-01-05-55_denoised_393,0.0,1.52
2015-03-25-01-05-55_denoised_85,0.0,2.08
2015-03-25-01-05-55_denoised_928,0.0,0.28
2015-03-25-01-05-55_denoised_665,0.0,2.96
2015-03-25-01-05-55_denoised_262,0.0,2.44
2015-03-25-01-05-55_denoised_171,0.0,0.08
2015-03-25-01-05-55_denoised_599,0.0,2.4
2015-03-25-01-05-55_denoised_572,-0.33,2.92
2015-03-25-01-05-55_denoised_628,0.67,2.04
2015-03-25-01-05-55_denoised_538,0.0,0.44
2015-03-25-01-05-55_denoised_406,0.0,2.16
2015-03-25-01-05-55_denoised_645,0.0,1.2
2015-03-25-01-05-55_denoised_973,0.0,0.92
2015-03-25-01-05-55_denoised_708,1.0,0.48
2015-03-25-01-05-55_denoised_524,-1.0,1.76
2015-03-25-01-05-55_denoised_313,0.0,2.56
2015-03-25-01-05-55_denoised_902,0.0,2.52
2015-03-25-01-05-55_denoised_193,0.67,0.96
2015-03-25-01-05-55_denoised_462,0.0,0.36
2015-03-25-01-07-20_denoised_904,0.0,1.48
2015-03-25-01-07-20_denoised_548,1.33,0.24
2015-03-25-01-07-20_denoised_810,0.0,0.8
2015-03-25-01-07-20_denoised_787,0.0,2.44
2015-03-25-01-07-20_denoised_172,0.0,2.36
2015-03-25-01-07-20_denoised_1018,0.0,1.36
2015-03-25-01-07-20_denoised_504,1.67,0.48
2015-03-25-01-07-20_denoised_320,1.33,1.24
2015-03-25-01-07-20_denoised_77,0.0,0.28
2015-03-25-01-07-20_denoised_481,0.0,0.2
2015-03-25-01-07-20_denoised_293,0.67,2.04
2015-03-25-01-07-20_denoised_871,0.0,0.88
2015-03-25-01-07-20_denoised_265,0.0,1.56
2015-03-25-01-07-20_denoised_437,0.0,0.64
2015-03-25-01-07-20_denoised_884,0.0,2.08
2015-03-25-01-07-20_denoised_106,0.0,2.28
2015-03-25-01-07-20_denoised_523,-2.0,2.24
2015-03-25-01-07-20_denoised_225,0.0,2.96
2015-03-25-01-07-20_denoised_342,0.67,0.56
2015-03-25-01-07-20_denoised_131,0.0,0.28
2015-03-25-01-07-20_denoised_701,0.33,1.8
2015-03-25-01-07-20_denoised_974,0.0,1.32
2015-03-25-01-07-20_denoised_380,2.0,0.16
2015-03-25-01-07-20_denoised_252,0.0,2.72
2015-03-25-01-07-20_denoised_193,0.0,2.76
2015-03-25-01-07-20_denoised_155,-2.0,2.84
2015-03-25-01-07-20_denoised_732,0.0,1.76
2015-03-25-01-07-20_denoised_362,0.0,2.36
2015-03-25-01-07-20_denoised_396,-0.67,0.72
2015-03-25-01-07-20_denoised_210,0.67,1.96
2015-03-25-01-07-20_denoised_716,0.67,1.96
2015-03-25-01-07-20_denoised_954,-1.33,2.72
2015-03-25-01-07-20_denoised_676,0.67,1.76
2015-03-25-01-07-20_denoised_599,0.67,1.96
2015-03-25-01-07-20_denoised_618,2.0,0.88
2015-03-25-01-07-20_denoised_419,0.0,2.0
2015-03-25-01-07-20_denoised_745,1.0,0.52
2015-03-25-01-07-20_denoised_772,2.0,0.72
2015-03-25-01-07-20_denoised_827,1.67,0.28
2015-03-25-01-07-20_denoised_572,0.0,2.48
2015-03-25-01-07-20_denoised_1092,0.0,0.12
2015-03-25-01-07-20_denoised_455,-0.67,2.8
2015-03-25-01-07-20_denoised_858,0.0,0.52
2015-03-25-01-07-20_denoised_644,0.0,1.12
2015-03-25-01-07-20_denoised_1056,0.0,0.96
2015-03-25-01-07-20_denoised_1031,1.67,0.36
2015-03-25-01-08-28_denoised_124,0.0,0.72
2015-03-25-01-08-28_denoised_757,0.33,0.84
2015-03-25-01-08-28_denoised_351,0.0,0.68
2015-03-25-01-08-28_denoised_654,0.0,1.6
2015-03-25-01-08-28_denoised_816,0.0,1.0
2015-03-25-01-08-28_denoised_301,0.0,2.16
2015-03-25-01-08-28_denoised_636,0.0,1.0
2015-03-25-01-08-28_denoised_847,0.0,2.6
2015-03-25-01-08-28_denoised_941,0.0,0.8
2015-03-25-01-08-28_denoised_582,0.0,1.2
2015-03-25-01-08-28_denoised_901,0.0,2.24
2015-03-25-01-08-28_denoised_430,0.0,2.96
2015-03-25-01-08-28_denoised_83,1.67,0.36
2015-03-25-01-08-28_denoised_365,0.0,0.0
2015-03-25-01-08-28_denoised_699,0.0,1.56
2015-03-25-01-08-28_denoised_795,2.0,0.28
2015-03-25-01-08-28_denoised_677,-1.67,2.96
2015-03-25-01-08-28_denoised_399,-1.33,1.64
2015-03-25-01-08-28_denoised_1030,-1.67,2.2
2015-03-25-01-08-28_denoised_604,0.0,2.24
2015-03-25-01-08-28_denoised_870,-1.33,2.12
2015-03-25-01-08-28_denoised_202,0.0,1.48
2015-03-25-01-08-28_denoised_925,-2.0,2.64
2015-03-25-01-08-28_denoised_741,0.0,2.16
2015-03-25-01-08-28_denoised_414,-1.0,2.32
2015-03-25-01-08-28_denoised_959,0.0,0.12
2015-03-25-01-08-28_denoised_68,0.0,2.88
2015-03-25-01-08-28_denoised_559,-0.67,2.88
2015-03-25-01-08-28_denoised_543,0.67,0.08
2015-03-25-01-08-28_denoised_714,0.0,2.0
2015-03-25-01-08-28_denoised_163,0.33,0.6
2015-03-25-01-08-28_denoised_623,1.67,0.16
2015-03-25-01-08-28_denoised_983,0.0,0.28
2015-03-25-01-08-28_denoised_254,0.67,1.6
2015-03-25-01-08-28_denoised_318,-2.0,2.84
2015-03-25-01-08-28_denoised_280,0.33,1.2
2015-03-25-01-08-28_denoised_144,0.0,0.48
2015-03-25-01-08-28_denoised_444,0.0,2.24
2015-03-25-01-08-28_denoised_187,-1.33,1.88
2015-03-25-01-08-28_denoised_1013,0.0,1.08
2015-03-25-01-08-28_denoised_482,0.0,2.08
2015-03-25-01-08-28_denoised_240,-2.0,2.4
2015-03-25-01-08-28_denoised_514,0.33,0.56
2015-03-25-01-08-28_denoised_335,1.33,1.48
2015-03-27-23-12-35_denoised_843,-1.67,2.88
2015-03-27-23-12-35_denoised_1125,0.0,2.56
2015-03-27-23-12-35_denoised_1147,0.0,1.6
2015-03-27-23-12-35_denoised_116,0.0,1.88
2015-03-27-23-12-35_denoised_966,-1.33,1.64
2015-03-27-23-12-35_denoised_469,2.0,0.12
2015-03-27-23-12-35_denoised_647,0.0,0.12
2015-03-27-23-12-35_denoised_874,0.0,2.2
2015-03-27-23-12-35_denoised_380,-0.33,2.32
2015-03-27-23-12-35_denoised_1252,0.0,0.6
2015-03-27-23-12-35_denoised_1270,0.0,2.48
2015-03-27-23-12-35_denoised_808,-1.0,1.68
2015-03-27-23-12-35_denoised_1014,0.0,0.48
2015-03-27-23-12-35_denoised_1062,0.0,2.56
2015-03-27-23-12-35_denoised_1193,0.0,0.88
2015-03-27-23-12-35_denoised_911,0.0,2.8
2015-03-27-23-12-35_denoised_395,0.0,2.76
2015-03-27-23-12-35_denoised_280,0.0,0.4
2015-03-27-23-12-35_denoised_500,0.0,1.84
2015-03-27-23-12-35_denoised_675,1.0,0.76
2015-03-27-23-12-35_denoised_705,1.0,0.24
2015-03-27-23-12-35_denoised_146,0.0,1.32
2015-03-27-23-12-35_denoised_942,0.0,1.36
2015-03-27-23-12-35_denoised_929,1.67,0.08
2015-03-27-23-12-35_denoised_170,0.0,1.12
2015-03-27-23-12-35_denoised_1092,0.33,0.52
2015-03-27-23-12-35_denoised_1230,0.0,0.88
2015-03-27-23-12-35_denoised_354,0.33,2.0
2015-03-27-23-12-35_denoised_1377,0.0,0.6
2015-03-27-23-12-35_denoised_582,0.0,2.4
2015-03-27-23-12-35_denoised_858,-0.33,2.52
2015-03-27-23-12-35_denoised_779,0.0,0.08
2015-03-27-23-12-35_denoised_741,0.0,1.32
2015-03-27-23-12-35_denoised_555,-0.67,1.4
2015-03-27-23-12-35_denoised_793,1.67,0.56
2015-03-27-23-12-35_denoised_1320,2.0,0.4
2015-03-27-23-12-35_denoised_1358,0.0,0.32
2015-03-27-23-12-35_denoised_1001,-0.33,2.04
2015-03-27-23-12-35_denoised_336,-0.33,2.52
2015-03-27-23-12-35_denoised_440,0.0,1.08
2015-03-27-23-12-35_denoised_85,1.33,1.56
2015-03-27-23-12-35_denoised_764,0.0,2.36
2015-03-27-23-12-35_denoised_1212,1.33,1.56
2015-03-27-23-12-35_denoised_1179,1.33,1.28
2015-03-27-23-12-35_denoised_267,2.0,0.24
2015-03-27-23-12-35_denoised_1047,1.33,1.52
2015-03-27-23-12-35_denoised_569,0.0,2.84
2015-03-27-23-12-35_denoised_98,0.67,1.48
2015-03-27-23-12-35_denoised_206,0.0,2.72
2015-03-27-23-12-35_denoised_595,0.0,2.64
2015-03-27-23-12-35_denoised_661,0.67,0.48
2015-03-27-23-12-35_denoised_1393,-0.33,2.84
2015-03-27-23-12-35_denoised_1300,2.0,0.88
2015-03-27-23-12-35_denoised_418,1.33,0.84
2015-03-27-23-12-35_denoised_1077,-2.0,2.24
2015-03-27-23-12-35_denoised_1164,0.0,0.6
2015-03-27-23-12-35_denoised_1334,0.0,1.0
2015-03-27-23-12-35_denoised_517,0.0,2.0
2015-03-27-23-12-35_denoised_303,0.0,2.2
2015-03-27-23-19-10_denoised_1440,0.0,1.4
2015-03-27-23-19-10_denoised_595,0.0,2.8
2015-03-27-23-19-10_denoised_972,1.33,0.88
2015-03-27-23-19-10_denoised_1302,1.0,0.8
2015-03-27-23-19-10_denoised_1371,0.67,1.92
2015-03-27-23-19-10_denoised_194,0.0,0.52
2015-03-27-23-19-10_denoised_948,-1.67,1.84
2015-03-27-23-19-10_denoised_1118,-1.33,2.08
2015-03-27-23-19-10_denoised_1056,0.0,1.2
2015-03-27-23-19-10_denoised_214,2.0,0.84
2015-03-27-23-19-10_denoised_1069,-1.0,2.08
2015-03-27-23-19-10_denoised_1462,0.0,1.92
2015-03-27-23-19-10_denoised_1231,0.0,2.8
2015-03-27-23-19-10_denoised_67,1.0,0.56
2015-03-27-23-19-10_denoised_1397,0.0,2.2
2015-03-27-23-19-10_denoised_124,0.67,0.36
2015-03-27-23-19-10_denoised_625,0.0,2.88
2015-03-27-23-19-10_denoised_1138,0.0,1.92
2015-03-27-23-19-10_denoised_176,0.0,0.36
2015-03-27-23-19-10_denoised_418,0.0,1.52
2015-03-27-23-19-10_denoised_1017,0.0,1.16
2015-03-27-23-19-10_denoised_512,0.0,2.68
2015-03-27-23-19-10_denoised_932,1.0,0.6
2015-03-27-23-19-10_denoised_1258,0.0,0.4
2015-03-27-23-19-10_denoised_838,0.0,1.2
2015-03-27-23-19-10_denoised_558,0.33,2.12
2015-03-27-23-19-10_denoised_250,-2.0,2.24
2015-03-27-23-19-10_denoised_381,0.0,2.08
2015-03-27-23-19-10_denoised_862,0.0,1.32
2015-03-27-23-19-10_denoised_87,0.0,0.72
2015-03-27-23-19-10_denoised_681,-1.67,2.76
2015-03-27-23-19-10_denoised_756,0.0,0.6
2015-03-27-23-19-10_denoised_528,0.0,0.28
2015-03-27-23-19-10_denoised_1422,0.0,2.52
2015-03-27-23-19-10_denoised_703,0.0,2.84
2015-03-27-23-19-10_denoised_1169,0.0,2.04
2015-03-27-23-19-10_denoised_1341,0.0,0.48
2015-03-27-23-19-10_denoised_1357,0.67,0.52
2015-03-27-23-19-10_denoised_458,0.33,0.56
2015-03-27-23-19-10_denoised_724,0.0,1.8
2015-03-27-23-19-10_denoised_443,0.33,2.24
2015-03-27-23-19-10_denoised_263,0.0,0.92
2015-03-27-23-19-10_denoised_642,0.33,0.72
2015-03-27-23-19-10_denoised_138,0.0,2.72
2015-03-27-23-19-10_denoised_231,0.0,0.2
2015-03-27-23-19-10_denoised_1318,-0.33,2.88
2015-03-27-23-19-10_denoised_1277,1.33,1.24
2015-03-27-23-19-10_denoised_366,-1.33,2.76
2015-03-27-23-19-10_denoised_1206,-0.67,2.56
2015-03-27-23-19-10_denoised_326,0.0,1.4
2015-03-27-23-19-10_denoised_991,0.0,2.68
2015-03-27-23-19-10_denoised_608,0.33,0.16
2015-03-27-23-19-10_denoised_1083,-0.67,2.72
2015-03-27-23-19-10_denoised_776,2.0,0.44
2015-03-27-23-19-10_denoised_803,0.0,2.32
2015-03-27-23-19-10_denoised_298,1.67,0.72
2015-03-27-23-19-10_denoised_349,-1.67,2.6
2015-03-27-23-19-10_denoised_543,0.0,2.6
2015-03-27-23-19-10_denoised_1034,2.0,0.16
2015-03-27-23-19-10_denoised_894,1.0,1.28
2015-03-27-23-19-10_denoised_915,-1.67,2.24
2015-03-27-23-20-56_denoised_860,-0.67,1.2
2015-03-27-23-20-56_denoised_618,0.0,2.6
2015-03-27-23-20-56_denoised_137,-2.0,2.64
2015-03-27-23-20-56_denoised_966,0.0,1.4
2015-03-27-23-20-56_denoised_979,-2.0,2.68
2015-03-27-23-20-56_denoised_840,2.0,0.04
2015-03-27-23-20-56_denoised_738,0.0,0.28
2015-03-27-23-20-56_denoised_487,1.33,1.2
2015-03-27-23-20-56_denoised_876,0.0,0.88
2015-03-27-23-20-56_denoised_404,0.0,2.12
2015-03-27-23-20-56_denoised_518,0.0,0.24
2015-03-27-23-20-56_denoised_468,0.0,0.08
2015-03-27-23-20-56_denoised_199,0.0,0.72
2015-03-27-23-20-56_denoised_299,-2.0,2.48
2015-03-27-23-20-56_denoised_75,2.0,0.36
2015-03-27-23-20-56_denoised_537,1.33,0.8
2015-03-27-23-20-56_denoised_725,0.0,0.68
2015-03-27-23-20-56_denoised_124,-1.33,1.44
2015-03-27-23-20-56_denoised_213,0.0,2.92
2015-03-27-23-20-56_denoised_346,2.0,0.96
2015-03-27-23-20-56_denoised_272,2.0,0.8
2015-03-27-23-20-56_denoised_164,-1.0,1.6
2015-03-27-23-20-56_denoised_898,0.0,2.84
2015-03-27-23-20-56_denoised_375,0.0,0.0
2015-03-27-23-20-56_denoised_827,2.0,0.36
2015-03-27-23-20-56_denoised_451,0.33,1.32
2015-03-27-23-20-56_denoised_638,-1.0,1.92
2015-03-27-23-20-56_denoised_572,-0.33,0.76
2015-03-27-23-20-56_denoised_424,0.0,0.08
2015-03-27-23-20-56_denoised_331,-0.67,1.0
2015-03-27-23-20-56_denoised_390,2.0,0.48
2015-03-27-23-20-56_denoised_778,1.67,0.24
2015-03-27-23-20-56_denoised_285,1.67,0.2
2015-03-27-23-20-56_denoised_664,0.0,0.24
2015-03-27-23-20-56_denoised_111,-0.67,1.6
2015-03-27-23-20-56_denoised_549,0.0,0.6
2015-03-27-23-20-56_denoised_505,-0.33,0.64
2015-03-27-23-20-56_denoised_589,0.0,1.56
2015-03-27-23-20-56_denoised_180,0.0,0.68
2015-03-27-23-20-56_denoised_809,0.0,0.36
2015-03-27-23-20-56_denoised_710,0.0,0.92
2015-03-27-23-20-56_denoised_252,1.33,0.4
2015-03-27-23-25-05_denoised_1586,1.67,0.64
2015-03-27-23-25-05_denoised_810,2.0,0.6
2015-03-27-23-25-05_denoised_1145,1.0,1.76
2015-03-27-23-25-05_denoised_1402,1.0,0.44
2015-03-27-23-25-05_denoised_1825,0.0,1.72
2015-03-27-23-25-05_denoised_625,0.0,0.08
2015-03-27-23-25-05_denoised_1631,1.0,1.84
2015-03-27-23-25-05_denoised_498,0.0,2.92
2015-03-27-23-25-05_denoised_595,0.0,1.92
2015-03-27-23-25-05_denoised_937,1.67,0.92
2015-03-27-23-25-05_denoised_841,0.0,0.84
2015-03-27-23-25-05_denoised_1063,-1.33,2.08
2015-03-27-23-25-05_denoised_857,0.0,2.72
2015-03-27-23-25-05_denoised_1362,0.0,0.44
2015-03-27-23-25-05_denoised_1673,0.33,1.24
2015-03-27-23-25-05_denoised_543,1.67,0.56
2015-03-27-23-25-05_denoised_1096,0.33,0.32
2015-03-27-23-25-05_denoised_372,2.0,0.32
2015-03-27-23-25-05_denoised_1762,0.67,0.24
2015-03-27-23-25-05_denoised_88,1.33,0.88
2015-03-27-23-25-05_denoised_1868,0.0,1.68
2015-03-27-23-25-05_denoised_1047,0.0,2.68
2015-03-27-23-25-05_denoised_891,1.33,0.44
2015-03-27-23-25-05_denoised_1886,0.0,1.32
2015-03-27-23-25-05_denoised_1109,0.67,2.2
2015-03-27-23-25-05_denoised_1274,0.0,0.32
2015-03-27-23-25-05_denoised_1018,1.33,0.88
2015-03-27-23-25-05_denoised_1691,0.0,2.32
2015-03-27-23-25-05_denoised_407,0.0,0.84
2015-03-27-23-25-05_denoised_433,-0.33,2.76
2015-03-27-23-25-05_denoised_1384,-1.33,1.56
2015-03-27-23-25-05_denoised_789,1.0,1.08
2015-03-27-23-25-05_denoised_1332,0.0,1.2
2015-03-27-23-25-05_denoised_753,0.33,0.28
2015-03-27-23-25-05_denoised_771,0.0,1.64
2015-03-27-23-25-05_denoised_693,-1.0,1.88
2015-03-27-23-25-05_denoised_1445,1.33,1.4
2015-03-27-23-25-05_denoised_971,0.0,1.72
2015-03-27-23-25-05_denoised_481,0.0,2.4
2015-03-27-23-25-05_denoised_207,-0.67,2.8
2015-03-27-23-25-05_denoised_282,0.67,1.08
2015-03-27-23-25-05_denoised_660,-2.0,2.52
2015-03-27-23-25-05_denoised_1746,0.0,1.72
2015-03-27-23-25-05_denoised_1725,0.0,0.2
2015-03-27-23-25-05_denoised_1172,0.0,1.88
2015-03-27-23-25-05_denoised_135,0.67,0.92
2015-03-27-23-25-05_denoised_1475,1.0,1.64
2015-03-27-23-25-05_denoised_1083,0.0,1.56
2015-03-27-23-25-05_denoised_580,0.0,0.72
2015-03-27-23-25-05_denoised_1850,0.0,0.88
2015-03-27-23-25-05_denoised_71,0.0,1.76
2015-03-27-23-25-05_denoised_255,0.0,2.08
2015-03-27-23-25-05_denoised_1003,0.0,2.84
2015-03-27-23-25-05_denoised_716,-2.0,2.4
2015-03-27-23-25-05_denoised_159,0.0,2.48
2015-03-27-23-25-05_denoised_567,-1.0,1.6
2015-03-27-23-25-05_denoised_106,-1.33,1.44
2015-03-27-23-25-05_denoised_1257,1.67,0.16
2015-03-27-23-25-05_denoised_303,-1.67,1.76
2015-03-27-23-25-05_denoised_679,0.0,1.88
2015-03-27-23-25-05_denoised_231,0.0,2.08
2015-03-27-23-25-05_denoised_358,0.0,2.08
2015-03-27-23-25-05_denoised_641,0.0,1.76
2015-03-27-23-25-05_denoised_1552,2.0,0.88
2015-03-27-23-25-05_denoised_185,0.0,2.12
2015-03-27-23-25-05_denoised_1220,-0.33,2.16
2015-03-27-23-25-05_denoised_1646,0.0,1.24
2015-03-27-23-25-05_denoised_320,0.33,1.88
2015-03-27-23-25-05_denoised_1791,-0.33,1.52
2015-03-27-23-25-05_denoised_1200,0.0,1.28
2015-03-27-23-25-05_denoised_1295,1.67,0.24
2015-03-27-23-25-05_denoised_1033,0.67,1.92
2015-03-27-23-25-05_denoised_909,-0.67,0.92
2015-03-27-23-25-05_denoised_1187,1.33,1.24
2015-03-27-23-25-05_denoised_988,0.67,0.68
2015-03-27-23-25-05_denoised_521,1.67,0.44
2015-03-27-23-25-05_denoised_922,0.0,0.64
2015-03-27-23-25-05_denoised_1510,0.33,1.76
2015-03-27-23-27-01_denoised_933,0.0,1.4
2015-03-27-23-27-01_denoised_1036,0.0,2.12
2015-03-27-23-27-01_denoised_426,0.0,2.76
2015-03-27-23-27-01_denoised_1368,1.33,1.0
2015-03-27-23-27-01_denoised_909,0.67,0.92
2015-03-27-23-27-01_denoised_570,0.0,2.52
2015-03-27-23-27-01_denoised_1159,-1.67,2.08
2015-03-27-23-27-01_denoised_1385,0.0,2.4
2015-03-27-23-27-01_denoised_681,0.33,2.24
2015-03-27-23-27-01_denoised_967,-1.67,2.24
2015-03-27-23-27-01_denoised_352,0.0,1.48
2015-03-27-23-27-01_denoised_946,0.0,0.4
2015-03-27-23-27-01_denoised_488,-1.67,2.76
2015-03-27-23-27-01_denoised_190,1.33,1.48
2015-03-27-23-27-01_denoised_1225,0.0,1.44
2015-03-27-23-27-01_denoised_1136,2.0,0.08
2015-03-27-23-27-01_denoised_410,0.33,1.84
2015-03-27-23-27-01_denoised_641,-1.33,1.8
2015-03-27-23-27-01_denoised_374,-0.67,1.04
2015-03-27-23-27-01_denoised_856,0.0,0.04
2015-03-27-23-27-01_denoised_593,-1.67,2.76
2015-03-27-23-27-01_denoised_1355,-0.67,1.96
2015-03-27-23-27-01_denoised_980,0.0,1.8
2015-03-27-23-27-01_denoised_527,2.0,0.28
2015-03-27-23-27-01_denoised_206,-1.67,2.68
2015-03-27-23-27-01_denoised_85,0.0,1.56
2015-03-27-23-27-01_denoised_611,0.0,2.2
2015-03-27-23-27-01_denoised_753,-1.33,1.88
2015-03-27-23-27-01_denoised_461,0.0,1.36
2015-03-27-23-27-01_denoised_1193,0.0,1.36
2015-03-27-23-27-01_denoised_1320,0.0,0.64
2015-03-27-23-27-01_denoised_839,0.0,1.48
2015-03-27-23-27-01_denoised_777,0.0,2.8
2015-03-27-23-27-01_denoised_389,0.0,1.52
2015-03-27-23-27-01_denoised_1123,0.0,0.04
2015-03-27-23-27-01_denoised_1210,-0.33,2.28
2015-03-27-23-27-01_denoised_1016,0.0,2.84
2015-03-27-23-27-01_denoised_1248,-0.67,0.92
2015-03-27-23-27-01_denoised_543,0.67,1.92
2015-03-27-23-27-01_denoised_444,0.67,0.68
2015-03-27-23-27-01_denoised_1338,1.0,1.44
2015-03-27-23-27-01_denoised_219,0.0,1.48
2015-03-27-23-27-01_denoised_803,0.0,1.88
2015-03-27-23-27-01_denoised_626,0.0,0.76
2015-03-27-23-27-01_denoised_556,-2.0,2.48
2015-03-27-23-27-01_denoised_1282,2.0,0.4
2015-03-27-23-27-01_denoised_733,0.0,2.88
2015-03-27-23-27-01_denoised_1110,0.0,2.6
2015-03-27-23-27-01_denoised_668,0.0,1.52
2015-03-27-23-27-01_denoised_302,0.0,2.84
2015-03-27-23-27-01_denoised_475,0.0,0.32
2015-03-27-23-27-01_denoised_252,1.67,0.48
2015-03-27-23-27-01_denoised_117,0.33,0.28
