path,offset_sec,vstart_sec
2015-03-25-00-33-53_denoised_969,0.8,0.84
2015-03-25-00-33-53_denoised_342,-1.6,2.92
2015-03-25-00-33-53_denoised_101,1.0,0.28
2015-03-25-00-33-53_denoised_533,0.2,0.36
2015-03-25-00-33-53_denoised_875,0.8,1.8
2015-03-25-00-33-53_denoised_641,2.0,0.52
2015-03-25-00-33-53_denoised_720,-0.6,0.6
2015-03-25-00-36-19_denoised_1035,0.2,2.76
2015-03-25-00-36-19_denoised_252,-0.6,0.64
2015-03-25-00-36-19_denoised_1109,0.8,0.88
2015-03-25-00-36-19_denoised_412,-1.6,2.16
2015-03-25-00-36-19_denoised_1048,1.8,0.52
2015-03-25-00-36-19_denoised_968,-0.8,2.48
2015-03-25-00-36-19_denoised_719,0.2,1.52
2015-03-25-00-36-19_denoised_572,-1.0,1.52
2015-03-25-00-36-19_denoised_238,1.6,0.44
2015-03-25-00-36-19_denoised_936,1.8,0.88
2015-03-25-00-36-19_denoised_789,1.8,0.36
2015-03-25-00-36-19_denoised_222,0.4,0.08
2015-03-25-00-36-19_denoised_267,-0.2,1.0
2015-03-25-00-36-19_denoised_386,1.6,1.32
2015-03-25-00-36-19_denoised_615,0.4,1.24
2015-03-25-00-36-19_denoised_691,1.2,0.96
2015-03-25-00-36-19_denoised_589,1.6,1.36
2015-03-25-00-36-19_denoised_1170,1.8,0.56
2015-03-25-00-36-19_denoised_487,-0.2,1.12
2015-03-25-00-36-19_denoised_502,1.8,1.08
2015-03-25-00-36-19_denoised_1137,1.0,0.64
2015-03-25-00-36-19_denoised_833,1.8,0.88
2015-03-25-00-36-19_denoised_951,-0.8,2.36
2015-03-25-00-36-19_denoised_436,-1.2,1.96
2015-03-25-00-36-19_denoised_460,-1.4,1.96
2015-03-25-00-36-19_denoised_136,1.4,1.08
2015-03-25-00-36-19_denoised_888,-1.8,2.84
2015-03-25-00-36-19_denoised_855,-0.4,1.56
2015-03-25-00-36-19_denoised_110,0.4,1.56
2015-03-25-00-36-19_denoised_744,-1.6,2.28
2015-03-25-00-36-19_denoised_282,1.6,0.88
2015-03-25-00-36-19_denoised_807,-0.4,1.08
2015-03-25-00-36-19_denoised_340,-2.0,2.96
2015-03-25-00-36-19_denoised_319,1.2,0.24
2015-03-25-00-36-19_denoised_768,0.4,2.36
2015-03-25-00-36-19_denoised_149,-1.6,2.84
2015-03-25-00-36-19_denoised_983,-1.8,2.36
2015-03-25-00-36-19_denoised_365,0.8,0.52
2015-03-25-00-36-19_denoised_922,1.0,1.6
2015-03-25-00-36-19_denoised_652,1.2,1.08
2015-03-25-00-36-19_denoised_631,1.2,0.68
2015-03-25-00-36-19_denoised_1183,-0.8,1.96
2015-03-25-00-36-19_denoised_870,-1.4,2.24
2015-03-25-00-36-19_denoised_78,0.0,0.36
2015-03-25-00-36-19_denoised_540,1.8,1.12
2015-03-25-00-36-19_denoised_193,0.4,1.8
2015-03-25-00-36-19_denoised_521,1.0,1.2
2015-03-25-00-36-19_denoised_560,-0.2,0.48
2015-03-25-00-36-19_denoised_163,1.8,0.72
2015-03-25-00-36-19_denoised_1095,2.0,0.04
2015-03-25-00-40-16_denoised_898,-1.2,1.8
2015-03-25-00-40-16_denoised_136,-1.8,2.6
2015-03-25-00-40-16_denoised_543,-1.0,2.48
2015-03-25-00-40-16_denoised_676,0.6,0.64
2015-03-25-00-40-16_denoised_643,1.0,1.68
2015-03-25-00-40-16_denoised_840,0.2,1.76
2015-03-25-00-40-16_denoised_362,1.6,0.6
2015-03-25-00-40-16_denoised_341,-2.0,2.6
2015-03-25-00-40-16_denoised_618,1.0,1.0
2015-03-25-00-40-16_denoised_203,-0.6,1.84
2015-03-25-00-40-16_denoised_280,1.0,1.52
2015-03-25-00-40-16_denoised_862,-1.8,2.36
2015-03-25-00-40-16_denoised_956,0.2,1.64
2015-03-25-00-40-16_denoised_597,-0.6,2.36
2015-03-25-00-40-16_denoised_262,-1.2,1.2
2015-03-25-00-40-16_denoised_306,0.8,1.24
2015-03-25-00-40-16_denoised_662,-2.0,2.84
2015-03-25-00-40-16_denoised_706,-1.2,2.28
2015-03-25-00-40-16_denoised_502,-0.6,1.08
2015-03-25-00-40-16_denoised_693,-0.2,2.64
2015-03-25-00-40-16_denoised_236,-1.8,2.88
2015-03-25-00-40-16_denoised_805,1.4,0.0
2015-03-25-00-40-16_denoised_974,1.0,0.32
2015-03-25-00-40-16_denoised_573,-0.2,1.88
2015-03-25-00-40-16_denoised_250,-1.0,2.04
2015-03-25-00-40-16_denoised_941,-0.6,1.0
2015-03-25-00-40-16_denoised_321,-1.0,1.4
2015-03-25-00-40-16_denoised_409,1.8,0.92
2015-03-25-00-40-16_denoised_217,1.6,0.56
2015-03-25-00-40-16_denoised_821,1.8,0.6
2015-03-25-00-40-16_denoised_877,1.6,1.0
2015-03-25-00-40-16_denoised_120,0.4,0.36
2015-03-25-00-40-16_denoised_767,-0.6,1.88
2015-03-25-00-40-16_denoised_427,-1.4,1.6
2015-03-25-00-40-16_denoised_462,-1.8,1.84
2015-03-25-00-40-16_denoised_737,2.0,0.6
2015-03-25-00-40-16_denoised_166,0.2,1.76
2015-03-25-00-40-16_denoised_89,-1.6,2.24
2015-03-25-00-40-16_denoised_388,-2.0,2.48
2015-03-25-00-40-16_denoised_911,-0.8,2.8
2015-03-25-00-40-16_denoised_527,-1.6,2.88
2015-03-25-00-46-20_denoised_808,2.0,0.04
2015-03-25-00-46-20_denoised_1286,0.0,1.88
2015-03-25-00-46-20_denoised_425,0.4,2.12
2015-03-25-00-46-20_denoised_638,1.8,0.92
2015-03-25-00-46-20_denoised_588,1.4,0.8
2015-03-25-00-46-20_denoised_1166,1.4,0.84
2015-03-25-00-46-20_denoised_1504,0.4,2.16
2015-03-25-00-46-20_denoised_1270,-2.0,2.32
2015-03-25-00-46-20_denoised_744,0.0,0.6
2015-03-25-00-46-20_denoised_370,1.8,0.28
2015-03-25-00-46-20_denoised_951,-1.0,1.36
2015-03-25-00-46-20_denoised_1482,0.6,2.0
2015-03-25-00-46-20_denoised_345,1.2,0.76
2015-03-25-00-46-20_denoised_1075,-1.4,2.52
2015-03-25-00-46-20_denoised_1003,2.0,0.76
2015-03-25-00-46-20_denoised_395,-0.6,1.68
2015-03-25-00-46-20_denoised_504,1.6,0.6
2015-03-25-00-46-20_denoised_1252,-0.2,2.12
2015-03-25-00-46-20_denoised_1340,1.6,0.48
2015-03-25-00-46-20_denoised_1677,2.0,0.48
2015-03-25-00-46-20_denoised_974,0.6,1.32
2015-03-25-00-46-20_denoised_200,2.0,0.36
2015-03-25-00-46-20_denoised_1200,0.4,0.4
2015-03-25-00-46-20_denoised_460,-1.4,1.6
2015-03-25-00-46-20_denoised_1566,1.6,0.68
2015-03-25-00-46-20_denoised_106,1.6,0.44
2015-03-25-00-46-20_denoised_695,1.6,0.32
2015-03-25-00-46-20_denoised_1657,1.6,0.88
2015-03-25-00-46-20_denoised_1141,-1.6,1.72
2015-03-25-00-46-20_denoised_778,1.6,1.04
2015-03-25-00-46-20_denoised_932,1.2,0.76
2015-03-25-00-46-20_denoised_1036,-2.0,2.52
2015-03-25-00-46-20_denoised_1092,1.8,0.96
2015-03-25-00-46-20_denoised_441,0.6,0.48
2015-03-25-00-46-20_denoised_272,-0.4,2.68
2015-03-25-00-46-20_denoised_1601,-1.4,2.12
2015-03-25-00-46-20_denoised_1382,-1.8,2.4
2015-03-25-00-46-20_denoised_1431,0.8,0.48
2015-03-25-00-46-20_denoised_1521,-0.2,1.48
2015-03-25-00-46-20_denoised_155,1.0,1.92
2015-03-25-00-46-20_denoised_1214,0.0,0.6
2015-03-25-00-46-20_denoised_1107,-0.4,1.44
2015-03-25-00-46-20_denoised_216,1.4,0.48
2015-03-25-00-46-20_denoised_1314,-0.6,0.84
2015-03-25-00-46-20_denoised_475,1.8,0.2
2015-03-25-00-46-20_denoised_908,-0.6,0.64
2015-03-25-00-46-20_denoised_128,-0.2,2.04
2015-03-25-00-46-20_denoised_408,-0.6,2.84
2015-03-25-00-46-20_denoised_1644,-0.2,2.04
2015-03-25-00-46-20_denoised_235,0.0,0.44
2015-03-25-00-46-20_denoised_1447,2.0,0.48
2015-03-25-00-46-20_denoised_1410,-0.8,2.68
2015-03-25-00-46-20_denoised_87,-0.8,1.6
2015-03-25-00-46-20_denoised_664,1.2,1.0
2015-03-25-00-46-20_denoised_1053,-0.6,2.6
2015-03-25-00-46-20_denoised_1121,1.0,0.76
2015-03-25-00-46-20_denoised_722,-1.6,2.48
2015-03-25-00-46-20_denoised_892,-1.0,2.68
2015-03-25-00-46-20_denoised_853,-2.0,2.36
2015-03-25-00-46-20_denoised_1397,-1.8,2.68
2015-03-25-00-46-20_denoised_878,-0.2,0.48
2015-03-25-00-46-20_denoised_1227,0.8,1.24
2015-03-25-00-46-20_denoised_178,-1.6,2.44
2015-03-25-00-46-20_denoised_330,-1.6,2.04
2015-03-25-00-46-20_denoised_1535,1.0,1.24
2015-03-25-00-46-20_denoised_566,2.0,0.72
2015-03-25-00-46-20_denoised_540,-0.8,1.48
2015-03-25-00-46-20_denoised_829,1.4,0.48
2015-03-25-00-46-20_denoised_622,-1.8,2.28
2015-03-25-00-46-20_denoised_763,1.4,1.0
2015-03-25-00-46-20_denoised_1361,-1.4,1.88
2015-03-25-00-54-04_denoised_665,0.4,0.8
2015-03-25-00-54-04_denoised_1351,-1.6,2.72
2015-03-25-00-54-04_denoised_1151,-1.6,2.72
2015-03-25-00-54-04_denoised_1080,0.0,2.72
2015-03-25-00-54-04_denoised_709,-1.4,2.08
2015-03-25-00-54-04_denoised_453,-1.8,2.52
2015-03-25-00-54-04_denoised_860,-1.8,1.88
2015-03-25-00-54-04_denoised_1289,0.8,1.76
2015-03-25-00-54-04_denoised_292,-1.4,2.08
2015-03-25-00-54-04_denoised_1315,-1.0,1.52
2015-03-25-00-54-04_denoised_1207,1.4,0.0
2015-03-25-00-54-04_denoised_1005,-0.8,1.16
2015-03-25-00-54-04_denoised_472,-0.4,2.04
2015-03-25-00-54-04_denoised_1047,1.6,1.0
2015-03-25-00-54-04_denoised_1223,-2.0,2.72
2015-03-25-00-54-04_denoised_426,0.4,1.56
2015-03-25-00-54-04_denoised_131,-1.8,2.96
2015-03-25-00-54-04_denoised_1481,1.2,1.52
2015-03-25-00-54-04_denoised_607,-0.2,0.28
2015-03-25-00-54-04_denoised_1248,1.0,0.6
2015-03-25-00-54-04_denoised_724,1.6,0.48
2015-03-25-00-54-04_denoised_339,-0.2,1.2
2015-03-25-00-54-04_denoised_904,-2.0,2.48
2015-03-25-00-54-04_denoised_1641,-1.0,1.4
2015-03-25-00-54-04_denoised_977,1.4,1.0
2015-03-25-00-54-04_denoised_1710,0.8,0.6
2015-03-25-00-54-04_denoised_487,0.4,1.04
2015-03-25-00-54-04_denoised_222,-1.4,2.36
2015-03-25-00-54-04_denoised_1269,-0.8,2.24
2015-03-25-00-54-04_denoised_1453,1.8,0.04
2015-03-25-00-54-04_denoised_634,0.0,1.88
2015-03-25-00-54-04_denoised_365,-1.4,2.44
2015-03-25-00-54-04_denoised_780,0.0,1.96
2015-03-25-00-54-04_denoised_1525,-0.8,1.52
2015-03-25-00-54-04_denoised_751,-0.4,2.28
2015-03-25-00-54-04_denoised_518,-0.4,2.8
2015-03-25-00-54-04_denoised_175,-1.8,2.08
2015-03-25-00-54-04_denoised_1548,-0.6,1.6
2015-03-25-00-54-04_denoised_264,1.6,0.48
2015-03-25-00-54-04_denoised_1578,0.6,1.08
2015-03-25-00-54-04_denoised_385,0.0,2.92
2015-03-25-00-54-04_denoised_500,-0.4,0.4
2015-03-25-00-54-04_denoised_1171,0.4,0.64
2015-03-25-00-54-04_denoised_70,-1.6,2.28
2015-03-25-00-54-04_denoised_1093,-2.0,2.16
2015-03-25-00-54-04_denoised_1020,1.6,1.0
2015-03-25-00-54-04_denoised_918,1.8,0.52
2015-03-25-00-54-04_denoised_1374,0.0,0.88
2015-03-25-00-54-04_denoised_583,-1.6,2.04
2015-03-25-00-54-04_denoised_548,-0.6,2.64
2015-03-25-00-54-04_denoised_1506,1.2,0.44
2015-03-25-00-54-04_denoised_696,-0.2,0.48
2015-03-25-00-54-04_denoised_1111,1.2,0.24
2015-03-25-00-54-04_denoised_1682,0.6,2.12
2015-03-25-00-54-04_denoised_1602,-1.6,2.08
2015-03-25-00-54-04_denoised_398,1.4,0.4
2015-03-25-00-54-04_denoised_813,-1.0,2.68
2015-03-25-00-54-04_denoised_845,0.0,2.4
2015-03-25-00-54-04_denoised_681,1.4,0.68
2015-03-25-00-54-04_denoised_1186,-1.4,1.52
2015-03-25-00-54-04_denoised_1424,0.4,1.08
2015-03-25-00-54-04_denoised_1439,-0.4,2.32
2015-03-25-00-54-04_denoised_831,1.4,1.44
2015-03-25-00-54-04_denoised_150,2.0,0.28
2015-03-25-00-54-04_denoised_440,0.0,0.64
2015-03-25-00-54-04_denoised_1669,0.8,0.6
2015-03-25-00-54-04_denoised_563,0.0,2.24
2015-03-25-00-54-04_denoised_962,-0.2,0.32
2015-03-25-00-54-04_denoised_992,0.8,1.88
2015-03-25-00-54-04_denoised_1065,1.0,0.72
2015-03-25-00-54-04_denoised_95,1.0,0.76
2015-03-25-00-57-17_denoised_921,-1.0,2.04
2015-03-25-00-57-17_denoised_416,1.8,0.04
2015-03-25-00-57-17_denoised_79,2.0,0.2
2015-03-25-00-57-17_denoised_66,0.2,1.0
2015-03-25-00-57-17_denoised_991,-1.8,2.76
2015-03-25-00-57-17_denoised_761,-0.2,2.2
2015-03-25-00-57-17_denoised_1176,0.6,2.12
2015-03-25-00-57-17_denoised_1015,-0.6,1.48
2015-03-25-00-57-17_denoised_155,1.8,0.24
2015-03-25-00-57-17_denoised_134,1.4,1.16
2015-03-25-00-57-17_denoised_1097,1.0,0.28
2015-03-25-00-57-17_denoised_580,-0.8,2.4
2015-03-25-00-57-17_denoised_530,0.2,2.64
2015-03-25-00-57-17_denoised_1255,0.2,2.68
2015-03-25-00-57-17_denoised_324,1.8,0.16
2015-03-25-00-57-17_denoised_434,0.6,0.84
2015-03-25-00-57-17_denoised_1210,1.4,0.56
2015-03-25-00-57-17_denoised_448,-1.0,1.88
2015-03-25-00-57-17_denoised_394,-1.6,2.0
2015-03-25-00-57-17_denoised_622,-2.0,2.72
2015-03-25-00-57-17_denoised_949,-1.8,2.92
2015-03-25-00-57-17_denoised_202,1.2,0.32
2015-03-25-00-57-17_denoised_835,0.0,1.96
2015-03-25-00-57-17_denoised_905,-0.8,1.16
2015-03-25-00-57-17_denoised_249,-1.6,2.24
2015-03-25-00-57-17_denoised_1161,2.0,0.84
2015-03-25-00-57-17_denoised_369,1.4,1.16
2015-03-25-00-57-17_denoised_781,-1.4,1.6
2015-03-25-00-57-17_denoised_689,0.0,0.44
2015-03-25-00-57-17_denoised_935,-2.0,2.48
2015-03-25-00-57-17_denoised_176,1.6,0.2
2015-03-25-00-57-17_denoised_493,-1.0,2.04
2015-03-25-00-57-17_denoised_977,-0.2,0.2
2015-03-25-00-57-17_denoised_344,0.0,1.08
2015-03-25-00-57-17_denoised_1079,-1.4,2.76
2015-03-25-00-57-17_denoised_667,2.0,0.64
2015-03-25-00-57-17_denoised_509,1.6,0.08
2015-03-25-00-57-17_denoised_1114,-1.0,1.08
2015-03-25-00-57-17_denoised_468,-0.8,2.84
2015-03-25-00-57-17_denoised_654,0.4,1.04
2015-03-25-00-57-17_denoised_264,-1.6,1.84
2015-03-25-00-57-17_denoised_1240,-0.4,2.72
2015-03-25-00-57-17_denoised_548,0.0,0.8
2015-03-25-00-57-17_denoised_1042,1.6,0.92
2015-03-25-00-57-17_denoised_882,-1.0,1.8
2015-03-25-00-57-17_denoised_813,-1.6,2.04
2015-03-25-00-57-17_denoised_280,2.0,0.2
2015-03-25-00-57-17_denoised_233,-0.8,0.8
2015-03-25-00-57-17_denoised_295,-0.8,0.88
2015-03-25-00-57-17_denoised_610,-1.2,2.68
2015-03-25-00-57-17_denoised_854,-1.2,1.84
2015-03-25-00-57-17_denoised_731,0.8,0.4
2015-03-25-00-59-32_denoised_148,0.4,1.92
2015-03-25-00-59-32_denoised_95,-0.8,1.72
2015-03-25-00-59-32_denoised_670,0.4,1.56
2015-03-25-00-59-32_denoised_596,-1.8,1.88
2015-03-25-00-59-32_denoised_728,-0.8,1.16
2015-03-25-00-59-32_denoised_127,-0.8,2.72
2015-03-25-00-59-32_denoised_759,1.8,1.08
2015-03-25-00-59-32_denoised_170,0.8,0.28
2015-03-25-00-59-32_denoised_255,0.6,2.2
2015-03-25-00-59-32_denoised_828,-0.4,0.8
2015-03-25-00-59-32_denoised_421,-2.0,2.48
2015-03-25-00-59-32_denoised_746,1.2,0.16
2015-03-25-00-59-32_denoised_472,1.8,0.84
2015-03-25-00-59-32_denoised_324,0.6,0.6
2015-03-25-00-59-32_denoised_645,1.2,1.64
2015-03-25-00-59-32_denoised_800,1.2,1.16
2015-03-25-00-59-32_denoised_784,1.4,0.0
2015-03-25-00-59-32_denoised_511,-0.6,2.88
2015-03-25-00-59-32_denoised_843,-1.4,2.04
2015-03-25-00-59-32_denoised_395,-0.6,1.52
2015-03-25-00-59-32_denoised_489,1.8,0.76
2015-03-25-00-59-32_denoised_198,-0.4,0.76
2015-03-25-00-59-32_denoised_347,-1.6,1.92
2015-03-25-00-59-32_denoised_361,0.2,1.32
2015-03-25-00-59-32_denoised_866,0.0,2.88
2015-03-25-00-59-32_denoised_379,1.4,1.48
2015-03-25-00-59-32_denoised_287,-1.2,1.72
2015-03-25-00-59-32_denoised_539,1.6,0.24
2015-03-25-00-59-32_denoised_712,0.0,0.68
2015-03-25-00-59-32_denoised_570,-0.6,0.76
2015-03-25-00-59-32_denoised_621,1.4,0.64
2015-03-25-00-59-32_denoised_222,-1.2,1.48
2015-03-25-00-59-32_denoised_77,1.4,0.6
2015-03-25-00-59-32_denoised_699,-1.4,2.72
2015-03-25-00-59-32_denoised_238,-0.6,1.24
2015-03-25-00-59-32_denoised_815,1.8,0.64
2015-03-25-00-59-32_denoised_552,0.0,1.08
2015-03-25-01-00-42_denoised_890,-1.4,1.4
2015-03-25-01-00-42_denoised_144,-1.2,2.08
2015-03-25-01-00-42_denoised_842,-2.0,2.4
2015-03-25-01-00-42_denoised_356,-1.8,1.88
2015-03-25-01-00-42_denoised_126,0.8,1.72
2015-03-25-01-00-42_denoised_874,0.4,2.56
2015-03-25-01-00-42_denoised_491,-1.2,2.08
2015-03-25-01-00-42_denoised_514,-1.6,2.56
2015-03-25-01-00-42_denoised_1011,-1.8,2.32
2015-03-25-01-00-42_denoised_997,0.4,0.48
2015-03-25-01-00-42_denoised_225,-1.4,2.64
2015-03-25-01-00-42_denoised_436,-1.4,2.36
2015-03-25-01-00-42_denoised_255,0.0,2.28
2015-03-25-01-00-42_denoised_326,2.0,0.16
2015-03-25-01-00-42_denoised_80,-0.4,2.64
2015-03-25-01-00-42_denoised_818,-1.2,2.24
2015-03-25-01-00-42_denoised_658,-0.2,2.76
2015-03-25-01-00-42_denoised_904,0.6,0.32
2015-03-25-01-00-42_denoised_113,-1.8,2.8
2015-03-25-01-00-42_denoised_533,-1.6,2.36
2015-03-25-01-00-42_denoised_270,-2.0,2.92
2015-03-25-01-00-42_denoised_457,-0.6,2.52
2015-03-25-01-00-42_denoised_691,2.0,0.0
2015-03-25-01-00-42_denoised_597,-1.8,2.16
2015-03-25-01-00-42_denoised_385,-0.2,0.44
2015-03-25-01-00-42_denoised_553,1.4,1.36
2015-03-25-01-00-42_denoised_340,0.2,2.24
2015-03-25-01-00-42_denoised_726,1.8,0.76
2015-03-25-01-00-42_denoised_307,0.0,2.4
2015-03-25-01-00-42_denoised_166,-1.6,1.72
2015-03-25-01-00-42_denoised_419,-1.8,2.44
2015-03-25-01-00-42_denoised_285,-0.6,2.28
2015-03-25-01-00-42_denoised_942,0.0,2.84
2015-03-25-01-00-42_denoised_66,-1.2,1.8
2015-03-25-01-00-42_denoised_790,1.2,0.84
2015-03-25-01-00-42_denoised_473,-2.0,2.92
2015-03-25-01-00-42_denoised_750,1.0,1.68
2015-03-25-01-00-42_denoised_927,0.4,1.2
2015-03-25-01-00-42_denoised_401,0.6,0.52
2015-03-25-01-00-42_denoised_203,0.8,1.04
2015-03-25-01-00-42_denoised_677,0.2,2.68
2015-03-25-01-00-42_denoised_959,0.6,1.08
2015-03-25-01-00-42_denoised_637,1.8,0.92
2015-03-25-01-01-53_denoised_477,1.0,0.6
2015-03-25-01-01-53_denoised_359,-0.8,2.12
2015-03-25-01-01-53_denoised_933,-0.2,0.92
2015-03-25-01-01-53_denoised_194,1.8,0.6
2015-03-25-01-01-53_denoised_783,0.4,2.2
2015-03-25-01-01-53_denoised_745,1.8,0.08
2015-03-25-01-01-53_denoised_170,1.6,0.56
2015-03-25-01-01-53_denoised_652,-1.0,1.72
2015-03-25-01-01-53_denoised_607,-1.0,1.04
2015-03-25-01-01-53_denoised_860,0.0,0.92
2015-03-25-01-01-53_denoised_952,-2.0,2.56
2015-03-25-01-01-53_denoised_725,-1.2,1.8
2015-03-25-01-01-53_denoised_1045,-1.2,1.32
2015-03-25-01-01-53_denoised_277,-0.4,0.8
2015-03-25-01-01-53_denoised_888,-1.8,2.36
2015-03-25-01-01-53_denoised_989,0.2,0.0
2015-03-25-01-01-53_denoised_385,1.4,0.12
2015-03-25-01-01-53_denoised_565,1.4,0.76
2015-03-25-01-01-53_denoised_446,-1.0,2.76
2015-03-25-01-01-53_denoised_510,-0.8,2.28
2015-03-25-01-01-53_denoised_120,1.2,0.56
2015-03-25-01-01-53_denoised_846,-0.4,1.32
2015-03-25-01-01-53_denoised_665,-0.6,2.16
2015-03-25-01-01-53_denoised_549,-0.6,2.24
2015-03-25-01-01-53_denoised_310,1.4,1.56
2015-03-25-01-01-53_denoised_1004,1.8,0.52
2015-03-25-01-01-53_denoised_412,1.4,0.28
2015-03-25-01-01-53_denoised_107,-1.2,2.48
2015-03-25-01-01-53_denoised_913,1.6,0.36
2015-03-25-01-01-53_denoised_430,-0.2,2.52
2015-03-25-01-01-53_denoised_228,1.6,1.28
2015-03-25-01-01-53_denoised_633,0.4,0.52
2015-03-25-01-01-53_denoised_592,-0.8,1.2
2015-03-25-01-01-53_denoised_1025,2.0,0.68
2015-03-25-01-01-53_denoised_696,0.2,2.32
2015-03-25-01-01-53_denoised_324,1.6,0.0
2015-03-25-01-01-53_denoised_337,0.6,1.72
2015-03-25-01-01-53_denoised_255,-1.0,1.2
2015-03-25-01-01-53_denoised_149,-1.2,1.84
2015-03-25-01-01-53_denoised_1060,1.0,0.52
2015-03-25-01-01-53_denoised_297,1.4,0.96
2015-03-25-01-01-53_denoised_968,1.4,0.4
2015-03-25-01-01-53_denoised_83,1.2,0.76
2015-03-25-01-01-53_denoised_797,1.8,0.12
2015-03-25-01-01-53_denoised_875,1.2,0.88
2015-03-25-01-01-53_denoised_818,1.0,1.68
2015-03-25-01-03-30_denoised_403,0.6,0.52
2015-03-25-01-03-30_denoised_159,-1.8,2.92
2015-03-25-01-03-30_denoised_202,1.6,0.64
2015-03-25-01-03-30_denoised_421,-1.6,2.12
2015-03-25-01-03-30_denoised_634,-1.8,2.52
2015-03-25-01-03-30_denoised_126,1.2,1.56
2015-03-25-01-03-30_denoised_581,1.6,0.88
2015-03-25-01-03-30_denoised_373,0.6,1.08
2015-03-25-01-03-30_denoised_651,1.6,0.28
2015-03-25-01-03-30_denoised_565,-1.0,1.24
2015-03-25-01-03-30_denoised_308,0.8,1.2
2015-03-25-01-03-30_denoised_279,1.4,1.24
2015-03-25-01-03-30_denoised_109,-1.6,2.52
2015-03-25-01-03-30_denoised_335,-1.4,1.8
2015-03-25-01-03-30_denoised_179,0.4,2.08
2015-03-25-01-03-30_denoised_294,-1.6,2.88
2015-03-25-01-03-30_denoised_733,2.0,0.08
2015-03-25-01-03-30_denoised_621,-0.6,2.72
2015-03-25-01-03-30_denoised_235,-1.6,1.64
2015-03-25-01-03-30_denoised_711,1.6,0.2
2015-03-25-01-03-30_denoised_666,1.0,0.52
2015-03-25-01-03-30_denoised_322,1.4,0.76
2015-03-25-01-03-30_denoised_145,0.4,1.96
2015-03-25-01-03-30_denoised_90,-1.6,1.88
2015-03-25-01-03-30_denoised_517,-0.6,0.84
2015-03-25-01-03-30_denoised_361,2.0,0.72
2015-03-25-01-03-30_denoised_387,1.6,1.32
2015-03-25-01-03-30_denoised_539,1.2,1.08
2015-03-25-01-03-30_denoised_72,1.2,1.48
2015-03-25-01-03-30_denoised_605,-1.2,1.56
2015-03-25-01-03-30_denoised_484,0.6,0.12
2015-03-25-01-03-30_denoised_220,0.0,2.2
2015-03-25-01-05-55_denoised_554,-0.2,2.56
2015-03-25-01-05-55_denoised_376,-0.2,0.28
2015-03-25-01-05-55_denoised_694,2.0,0.48
2015-03-25-01-05-55_denoised_313,-1.0,2.96
2015-03-25-01-05-55_denoised_428,-0.2,0.48
2015-03-25-01-05-55_denoised_524,-2.0,2.08
2015-03-25-01-05-55_denoised_952,-0.6,1.84
2015-03-25-01-05-55_denoised_873,-1.2,2.44
2015-03-25-01-05-55_denoised_860,-0.8,2.28
2015-03-25-01-05-55_denoised_928,-0.2,1.88
2015-03-25-01-05-55_denoised_679,-0.4,1.68
2015-03-25-01-05-55_denoised_538,1.4,0.76
2015-03-25-01-05-55_denoised_665,-0.8,2.4
2015-03-25-01-05-55_denoised_628,-0.4,1.2
2015-03-25-01-05-55_denoised_171,1.8,0.36
2015-03-25-01-05-55_denoised_817,1.0,0.72
2015-03-25-01-05-55_denoised_732,1.6,0.84
2015-03-25-01-05-55_denoised_902,0.8,1.04
2015-03-25-01-05-55_denoised_440,-2.0,2.08
2015-03-25-01-05-55_denoised_406,0.0,0.8
2015-03-25-01-05-55_denoised_193,0.4,1.0
2015-03-25-01-05-55_denoised_645,-1.0,1.04
2015-03-25-01-05-55_denoised_572,1.4,1.08
2015-03-25-01-05-55_denoised_486,-0.6,2.6
2015-03-25-01-05-55_denoised_973,-1.8,2.28
2015-03-25-01-05-55_denoised_213,-0.6,1.36
2015-03-25-01-05-55_denoised_393,1.6,0.72
2015-03-25-01-05-55_denoised_599,-1.6,2.76
2015-03-25-01-05-55_denoised_151,0.0,2.24
2015-03-25-01-05-55_denoised_233,1.2,0.88
2015-03-25-01-05-55_denoised_792,-1.2,1.32
2015-03-25-01-05-55_denoised_85,-0.8,2.32
2015-03-25-01-05-55_denoised_100,-0.8,1.2
2015-03-25-01-05-55_denoised_708,1.0,1.76
2015-03-25-01-05-55_denoised_124,-1.8,2.4
2015-03-25-01-05-55_denoised_462,-1.8,2.48
2015-03-25-01-05-55_denoised_504,1.4,0.08
2015-03-25-01-05-55_denoised_262,-2.0,2.28
2015-03-25-01-05-55_denoised_334,-1.0,1.0
2015-03-25-01-05-55_denoised_281,-2.0,2.28
2015-03-25-01-05-55_denoised_840,1.2,1.64
2015-03-25-01-07-20_denoised_618,-0.6,1.12
2015-03-25-01-07-20_denoised_504,0.4,0.04
2015-03-25-01-07-20_denoised_1018,1.8,0.0
2015-03-25-01-07-20_denoised_871,-1.4,2.12
2015-03-25-01-07-20_denoised_225,1.2,1.56
2015-03-25-01-07-20_denoised_548,-2.0,2.88
2015-03-25-01-07-20_denoised_810,0.6,1.96
2015-03-25-01-07-20_denoised_884,1.4,1.0
2015-03-25-01-07-20_denoised_481,-1.0,2.56
2015-03-25-01-07-20_denoised_77,2.0,0.96
2015-03-25-01-07-20_denoised_523,-0.2,0.88
2015-03-25-01-07-20_denoised_676,-0.8,1.08
2015-03-25-01-07-20_denoised_193,-1.8,2.12
2015-03-25-01-07-20_denoised_1092,-0.4,1.44
